authorityValue,dsQID,authorityValueLabel,authorityTypeLabel,externalID
https://catalog.digital-scriptorium.org/entity/Q66897,Q66897,Le Mans,Place (Authority File),http://vocab.getty.edu/tgn/7008494
https://catalog.digital-scriptorium.org/entity/Q108126,Q108126,Le Puy,Place (Authority File),http://vocab.getty.edu/tgn/7008205
https://catalog.digital-scriptorium.org/entity/Q11611,Q11611,Lebanon,Place (Authority File),http://vocab.getty.edu/tgn/1000126
https://catalog.digital-scriptorium.org/entity/Q38225,Q38225,Leeuwarden,Place (Authority File),http://vocab.getty.edu/tgn/7007006
https://catalog.digital-scriptorium.org/entity/Q76273,Q76273,Legnago,Place (Authority File),http://vocab.getty.edu/tgn/7003270
https://catalog.digital-scriptorium.org/entity/Q1301,Q1301,Leicestershire,Place (Authority File),http://vocab.getty.edu/tgn/7008155
https://catalog.digital-scriptorium.org/entity/Q6988,Q6988,Leipzig,Place (Authority File),http://vocab.getty.edu/tgn/7017167
https://catalog.digital-scriptorium.org/entity/Q76315,Q76315,Lendinara,Place (Authority File),http://vocab.getty.edu/tgn/1045059
https://catalog.digital-scriptorium.org/entity/Q76316,Q76316,Lesina,Place (Authority File),http://vocab.getty.edu/tgn/1045071
https://catalog.digital-scriptorium.org/entity/Q26525,Q26525,Levington,Place (Authority File),http://vocab.getty.edu/tgn/7463262
https://catalog.digital-scriptorium.org/entity/Q17534,Q17534,Leyden,Place (Authority File),http://vocab.getty.edu/tgn/7006809
https://catalog.digital-scriptorium.org/entity/Q38224,Q38224,León,Place (Authority File),http://vocab.getty.edu/tgn/7009120
https://catalog.digital-scriptorium.org/entity/Q4992,Q4992,Liege,Place (Authority File),http://vocab.getty.edu/tgn/7007945
https://catalog.digital-scriptorium.org/entity/Q38226,Q38226,Liguria,Place (Authority File),http://vocab.getty.edu/tgn/7003236
https://catalog.digital-scriptorium.org/entity/Q38227,Q38227,Limay,Place (Authority File),http://vocab.getty.edu/tgn/1034056
https://catalog.digital-scriptorium.org/entity/Q20350,Q20350,Limbourg,Place (Authority File),http://vocab.getty.edu/tgn/7007946
https://catalog.digital-scriptorium.org/entity/Q42076,Q42076,Limoges,Place (Authority File),http://vocab.getty.edu/tgn/7008410
https://catalog.digital-scriptorium.org/entity/Q38228,Q38228,Limousin,Place (Authority File),http://vocab.getty.edu/tgn/7024270
https://catalog.digital-scriptorium.org/entity/Q38229,Q38229,Lincolnshire,Place (Authority File),http://vocab.getty.edu/tgn/7008157
https://catalog.digital-scriptorium.org/entity/Q38230,Q38230,Lisbon,Place (Authority File),http://vocab.getty.edu/tgn/7010978
https://catalog.digital-scriptorium.org/entity/Q74810,Q74810,Lithuania,Place (Authority File),http://vocab.getty.edu/tgn/7006542
https://catalog.digital-scriptorium.org/entity/Q38231,Q38231,Little Malvern,Place (Authority File),http://vocab.getty.edu/tgn/7462299
https://catalog.digital-scriptorium.org/entity/Q7213,Q7213,Livorno,Place (Authority File),http://vocab.getty.edu/tgn/7006074
https://catalog.digital-scriptorium.org/entity/Q54966,Q54966,Llerena,Place (Authority File),http://vocab.getty.edu/tgn/7007926
https://catalog.digital-scriptorium.org/entity/Q76279,Q76279,Lodi,Place (Authority File),http://vocab.getty.edu/tgn/7006011
https://catalog.digital-scriptorium.org/entity/Q54974,Q54974,Logroño,Place (Authority File),http://vocab.getty.edu/tgn/7007928
https://catalog.digital-scriptorium.org/entity/Q38232,Q38232,Loire Valley,Place (Authority File),http://vocab.getty.edu/tgn/4011586
https://catalog.digital-scriptorium.org/entity/Q19907,Q19907,Lombardi,Place (Authority File),http://vocab.getty.edu/tgn/7054607
https://catalog.digital-scriptorium.org/entity/Q809,Q809,Lombardy,Place (Authority File),http://vocab.getty.edu/tgn/7003237
https://catalog.digital-scriptorium.org/entity/Q3660,Q3660,London,Place (Authority File),http://vocab.getty.edu/tgn/7011781
https://catalog.digital-scriptorium.org/entity/Q1289,Q1289,Lorraine,Place (Authority File),http://vocab.getty.edu/tgn/7024272
https://catalog.digital-scriptorium.org/entity/Q38233,Q38233,Louvain,Place (Authority File),http://vocab.getty.edu/tgn/7007949
https://catalog.digital-scriptorium.org/entity/Q1115,Q1115,Low Countries,Place (Authority File),http://vocab.getty.edu/tgn/7029439
https://catalog.digital-scriptorium.org/entity/Q20359,Q20359,Lower Rhine,Place (Authority File),http://vocab.getty.edu/tgn/7013246
https://catalog.digital-scriptorium.org/entity/Q38234,Q38234,Lower Saxony,Place (Authority File),http://vocab.getty.edu/tgn/7003676
https://catalog.digital-scriptorium.org/entity/Q38235,Q38235,Lubeck,Place (Authority File),http://vocab.getty.edu/tgn/7012327
https://catalog.digital-scriptorium.org/entity/Q8033,Q8033,Lucca,Place (Authority File),http://vocab.getty.edu/tgn/7006076
https://catalog.digital-scriptorium.org/entity/Q48693,Q48693,Lucknow,Place (Authority File),http://vocab.getty.edu/tgn/7001561
https://catalog.digital-scriptorium.org/entity/Q4332,Q4332,Luxembourg,Place (Authority File),http://vocab.getty.edu/tgn/7003514
https://catalog.digital-scriptorium.org/entity/Q6985,Q6985,Lyon,Place (Authority File),http://vocab.getty.edu/tgn/7008772
https://catalog.digital-scriptorium.org/entity/Q38236,Q38236,Maastricht,Place (Authority File),http://vocab.getty.edu/tgn/7006862
https://catalog.digital-scriptorium.org/entity/Q38237,Q38237,Macau,Place (Authority File),http://vocab.getty.edu/tgn/7005019
https://catalog.digital-scriptorium.org/entity/Q68009,Q68009,Macedonia (ancient),Place (Authority File),http://vocab.getty.edu/tgn/7001349
https://catalog.digital-scriptorium.org/entity/Q6977,Q6977,Macerata,Place (Authority File),http://vocab.getty.edu/tgn/7004018
https://catalog.digital-scriptorium.org/entity/Q7212,Q7212,Madrid,Place (Authority File),http://vocab.getty.edu/tgn/7010413
https://catalog.digital-scriptorium.org/entity/Q76343,Q76343,Madurai,Place (Authority File),http://vocab.getty.edu/tgn/7001563
https://catalog.digital-scriptorium.org/entity/Q76342,Q76342,Maghreb,Place (Authority File),http://vocab.getty.edu/tgn/7032929
https://catalog.digital-scriptorium.org/entity/Q48708,Q48708,Mahābād,Place (Authority File),http://vocab.getty.edu/tgn/8895832
https://catalog.digital-scriptorium.org/entity/Q38238,Q38238,Maine,Place (Authority File),http://vocab.getty.edu/tgn/7007514
https://catalog.digital-scriptorium.org/entity/Q3082,Q3082,Mainz,Place (Authority File),http://vocab.getty.edu/tgn/7004449
https://catalog.digital-scriptorium.org/entity/Q106571,Q106571,Malatya,Place (Authority File),http://vocab.getty.edu/tgn/1086264
https://catalog.digital-scriptorium.org/entity/Q76286,Q76286,Malcesine,Place (Authority File),http://vocab.getty.edu/tgn/1045194
https://catalog.digital-scriptorium.org/entity/Q38239,Q38239,Mallorca,Place (Authority File),http://vocab.getty.edu/tgn/7007959
https://catalog.digital-scriptorium.org/entity/Q38240,Q38240,Malta,Place (Authority File),http://vocab.getty.edu/tgn/7005729
https://catalog.digital-scriptorium.org/entity/Q52692,Q52692,Manisa,Place (Authority File),http://vocab.getty.edu/tgn/7002582
https://catalog.digital-scriptorium.org/entity/Q38241,Q38241,Mantes-la-Jolie,Place (Authority File),http://vocab.getty.edu/tgn/7008063
https://catalog.digital-scriptorium.org/entity/Q2824,Q2824,Mantua,Place (Authority File),http://vocab.getty.edu/tgn/7005879
https://catalog.digital-scriptorium.org/entity/Q42482,Q42482,Maqueda,Place (Authority File),http://vocab.getty.edu/tgn/7007979
https://catalog.digital-scriptorium.org/entity/Q11625,Q11625,Maras,Place (Authority File),http://vocab.getty.edu/tgn/7018751
https://catalog.digital-scriptorium.org/entity/Q76252,Q76252,Marcellise,Place (Authority File),http://vocab.getty.edu/tgn/4006883
https://catalog.digital-scriptorium.org/entity/Q38242,Q38242,Marches,Place (Authority File),http://vocab.getty.edu/tgn/7003240
https://catalog.digital-scriptorium.org/entity/Q38243,Q38243,Marcoussis,Place (Authority File),http://vocab.getty.edu/tgn/1034251
https://catalog.digital-scriptorium.org/entity/Q11628,Q11628,Mardin,Place (Authority File),http://vocab.getty.edu/tgn/7002596
https://catalog.digital-scriptorium.org/entity/Q66891,Q66891,Marmande,Place (Authority File),http://vocab.getty.edu/tgn/1034281
https://catalog.digital-scriptorium.org/entity/Q100837,Q100837,Marmara,Place (Authority File),http://vocab.getty.edu/tgn/7018450
https://catalog.digital-scriptorium.org/entity/Q38244,Q38244,Marseilles,Place (Authority File),http://vocab.getty.edu/tgn/7008781
https://catalog.digital-scriptorium.org/entity/Q48702,Q48702,Mashhad,Place (Authority File),http://vocab.getty.edu/tgn/7002247
https://catalog.digital-scriptorium.org/entity/Q20362,Q20362,Massa Marittima,Place (Authority File),http://vocab.getty.edu/tgn/7006080
https://catalog.digital-scriptorium.org/entity/Q17530,Q17530,Massachusetts,Place (Authority File),http://vocab.getty.edu/tgn/7007517
https://catalog.digital-scriptorium.org/entity/Q38245,Q38245,Meaux,Place (Authority File),http://vocab.getty.edu/tgn/7008008
https://catalog.digital-scriptorium.org/entity/Q11615,Q11615,Mecca,Place (Authority File),http://vocab.getty.edu/tgn/7003870
https://catalog.digital-scriptorium.org/entity/Q11610,Q11610,Medina,Place (Authority File),http://vocab.getty.edu/tgn/7003869
https://catalog.digital-scriptorium.org/entity/Q17537,Q17537,Medina del Campo,Place (Authority File),http://vocab.getty.edu/tgn/7008033
https://catalog.digital-scriptorium.org/entity/Q42457,Q42457,Medinaceli,Place (Authority File),http://vocab.getty.edu/tgn/1062226
https://catalog.digital-scriptorium.org/entity/Q76257,Q76257,Mediterranean region,Place (Authority File),http://vocab.getty.edu/tgn/7018452
https://catalog.digital-scriptorium.org/entity/Q42497,Q42497,Meiningen,Place (Authority File),http://vocab.getty.edu/tgn/7012843
https://catalog.digital-scriptorium.org/entity/Q20360,Q20360,Melk,Place (Authority File),http://vocab.getty.edu/tgn/7003193
https://catalog.digital-scriptorium.org/entity/Q66918,Q66918,Memmingen,Place (Authority File),http://vocab.getty.edu/tgn/7012598
https://catalog.digital-scriptorium.org/entity/Q42081,Q42081,Mende,Place (Authority File),http://vocab.getty.edu/tgn/7009335
https://catalog.digital-scriptorium.org/entity/Q38246,Q38246,Merseburg,Place (Authority File),http://vocab.getty.edu/tgn/7012845
https://catalog.digital-scriptorium.org/entity/Q38247,Q38247,Messina,Place (Authority File),http://vocab.getty.edu/tgn/7003897
https://catalog.digital-scriptorium.org/entity/Q6981,Q6981,Metz,Place (Authority File),http://vocab.getty.edu/tgn/7008418
https://catalog.digital-scriptorium.org/entity/Q38248,Q38248,Meuse,Place (Authority File),http://vocab.getty.edu/tgn/1034373
https://catalog.digital-scriptorium.org/entity/Q1312,Q1312,Mexico,Place (Authority File),http://vocab.getty.edu/tgn/7005560
https://catalog.digital-scriptorium.org/entity/Q66883,Q66883,Mexico City,Place (Authority File),http://vocab.getty.edu/tgn/7007227
https://catalog.digital-scriptorium.org/entity/Q68004,Q68004,Middelburg,Place (Authority File),http://vocab.getty.edu/tgn/7006752
https://catalog.digital-scriptorium.org/entity/Q38249,Q38249,Middle East,Place (Authority File),http://vocab.getty.edu/tgn/7001526
https://catalog.digital-scriptorium.org/entity/Q19898,Q19898,Middle Rhine,Place (Authority File),http://vocab.getty.edu/tgn/7012605
https://catalog.digital-scriptorium.org/entity/Q55358,Q55358,Middlesex,Place (Authority File),http://vocab.getty.edu/tgn/7012288
https://catalog.digital-scriptorium.org/entity/Q38250,Q38250,Midlands,Place (Authority File),http://vocab.getty.edu/tgn/4007188
https://catalog.digital-scriptorium.org/entity/Q7499,Q7499,Milan,Place (Authority File),http://vocab.getty.edu/tgn/7005903
https://catalog.digital-scriptorium.org/entity/Q7211,Q7211,Mirabella,Place (Authority File),http://vocab.getty.edu/tgn/7055648
https://catalog.digital-scriptorium.org/entity/Q38251,Q38251,Mistrás,Place (Authority File),http://vocab.getty.edu/tgn/7010926
https://catalog.digital-scriptorium.org/entity/Q4327,Q4327,Modena,Place (Authority File),http://vocab.getty.edu/tgn/7009565
https://catalog.digital-scriptorium.org/entity/Q19891,Q19891,Mons,Place (Authority File),http://vocab.getty.edu/tgn/7007961
https://catalog.digital-scriptorium.org/entity/Q7795,Q7795,Montedoglio,Place (Authority File),http://vocab.getty.edu/tgn/4007415
https://catalog.digital-scriptorium.org/entity/Q7502,Q7502,Monterubbiano,Place (Authority File),http://vocab.getty.edu/tgn/1045558
https://catalog.digital-scriptorium.org/entity/Q76337,Q76337,Montevarchi,Place (Authority File),http://vocab.getty.edu/tgn/7006114
https://catalog.digital-scriptorium.org/entity/Q42087,Q42087,Montpellier,Place (Authority File),http://vocab.getty.edu/tgn/7009369
https://catalog.digital-scriptorium.org/entity/Q38252,Q38252,Moravia,Place (Authority File),http://vocab.getty.edu/tgn/7006467
https://catalog.digital-scriptorium.org/entity/Q38253,Q38253,Morges,Place (Authority File),http://vocab.getty.edu/tgn/7007414
https://catalog.digital-scriptorium.org/entity/Q12692,Q12692,Morimondo,Place (Authority File),http://vocab.getty.edu/tgn/4007527
https://catalog.digital-scriptorium.org/entity/Q3657,Q3657,Morocco,Place (Authority File),http://vocab.getty.edu/tgn/1000179
https://catalog.digital-scriptorium.org/entity/Q19903,Q19903,Mosan,Place (Authority File),http://vocab.getty.edu/tgn/7030259
https://catalog.digital-scriptorium.org/entity/Q38254,Q38254,Moscow,Place (Authority File),http://vocab.getty.edu/tgn/7012974
https://catalog.digital-scriptorium.org/entity/Q3100,Q3100,Mosul,Place (Authority File),http://vocab.getty.edu/tgn/7002471
https://catalog.digital-scriptorium.org/entity/Q76334,Q76334,Mount Athos,Place (Authority File),http://vocab.getty.edu/tgn/7002722
https://catalog.digital-scriptorium.org/entity/Q38255,Q38255,Mount Athos (region),Place (Authority File),http://vocab.getty.edu/tgn/7235644
https://catalog.digital-scriptorium.org/entity/Q103464,Q103464,Mughal Empire,Place (Authority File),http://vocab.getty.edu/tgn/7024418
https://catalog.digital-scriptorium.org/entity/Q18346,Q18346,Muhammadābād,Place (Authority File),http://vocab.getty.edu/tgn/1076267
https://catalog.digital-scriptorium.org/entity/Q5010,Q5010,Munich,Place (Authority File),http://vocab.getty.edu/tgn/7004333
https://catalog.digital-scriptorium.org/entity/Q16417,Q16417,Muradiye,Place (Authority File),http://vocab.getty.edu/tgn/1140822
https://catalog.digital-scriptorium.org/entity/Q76320,Q76320,Murano,Place (Authority File),http://vocab.getty.edu/tgn/7003021
https://catalog.digital-scriptorium.org/entity/Q38256,Q38256,Murbach,Place (Authority File),http://vocab.getty.edu/tgn/7008123
https://catalog.digital-scriptorium.org/entity/Q48710,Q48710,Murshidabad,Place (Authority File),http://vocab.getty.edu/tgn/1076286
https://catalog.digital-scriptorium.org/entity/Q38257,Q38257,Myanmar,Place (Authority File),http://vocab.getty.edu/tgn/1000108
https://catalog.digital-scriptorium.org/entity/Q38333,Q38333,"Mílos, Nísos",Place (Authority File),http://vocab.getty.edu/tgn/7010922
https://catalog.digital-scriptorium.org/entity/Q38334,Q38334,"Mūsá, Jabal",Place (Authority File),http://vocab.getty.edu/tgn/7001247
https://catalog.digital-scriptorium.org/entity/Q76323,Q76323,Nablus,Place (Authority File),http://vocab.getty.edu/tgn/1083909
https://catalog.digital-scriptorium.org/entity/Q27483,Q27483,Nangis,Place (Authority File),http://vocab.getty.edu/tgn/1034615
https://catalog.digital-scriptorium.org/entity/Q68012,Q68012,Nantes,Place (Authority File),http://vocab.getty.edu/tgn/7008482
https://catalog.digital-scriptorium.org/entity/Q3099,Q3099,Naples,Place (Authority File),http://vocab.getty.edu/tgn/7004474
https://catalog.digital-scriptorium.org/entity/Q38258,Q38258,Navarre,Place (Authority File),http://vocab.getty.edu/tgn/7002790
https://catalog.digital-scriptorium.org/entity/Q76312,Q76312,Negrar,Place (Authority File),http://vocab.getty.edu/tgn/7051157
https://catalog.digital-scriptorium.org/entity/Q76310,Q76310,Nervesa della Battaglia,Place (Authority File),http://vocab.getty.edu/tgn/7003077
https://catalog.digital-scriptorium.org/entity/Q651,Q651,Netherlands,Place (Authority File),http://vocab.getty.edu/tgn/7016845
https://catalog.digital-scriptorium.org/entity/Q19899,Q19899,Neuberg,Place (Authority File),http://vocab.getty.edu/tgn/7124482
https://catalog.digital-scriptorium.org/entity/Q5008,Q5008,Neustadt,Place (Authority File),http://vocab.getty.edu/tgn/1037375
https://catalog.digital-scriptorium.org/entity/Q38259,Q38259,New Jersey,Place (Authority File),http://vocab.getty.edu/tgn/7007565
https://catalog.digital-scriptorium.org/entity/Q27486,Q27486,New York,Place (Authority File),http://vocab.getty.edu/tgn/7007567
https://catalog.digital-scriptorium.org/entity/Q38260,Q38260,Nigeria,Place (Authority File),http://vocab.getty.edu/tgn/1000182
https://catalog.digital-scriptorium.org/entity/Q76313,Q76313,Noale,Place (Authority File),http://vocab.getty.edu/tgn/7003048
https://catalog.digital-scriptorium.org/entity/Q76298,Q76298,Nogara,Place (Authority File),http://vocab.getty.edu/tgn/1045683
https://catalog.digital-scriptorium.org/entity/Q38261,Q38261,Nola,Place (Authority File),http://vocab.getty.edu/tgn/7004644
https://catalog.digital-scriptorium.org/entity/Q38262,Q38262,Nord-Pas-de-Calais,Place (Authority File),http://vocab.getty.edu/tgn/7621379
https://catalog.digital-scriptorium.org/entity/Q38263,Q38263,Norfolk,Place (Authority File),http://vocab.getty.edu/tgn/7008160
https://catalog.digital-scriptorium.org/entity/Q1308,Q1308,Normandy,Place (Authority File),http://vocab.getty.edu/tgn/7002886
https://catalog.digital-scriptorium.org/entity/Q3652,Q3652,North Africa,Place (Authority File),http://vocab.getty.edu/tgn/7016886
https://catalog.digital-scriptorium.org/entity/Q17538,Q17538,North Rhine-Westphalia,Place (Authority File),http://vocab.getty.edu/tgn/7003677
https://catalog.digital-scriptorium.org/entity/Q38264,Q38264,Northeastern France,Place (Authority File),http://vocab.getty.edu/tgn/7669119
https://catalog.digital-scriptorium.org/entity/Q38265,Q38265,Northeastern Italy,Place (Authority File),http://vocab.getty.edu/tgn/4005362
https://catalog.digital-scriptorium.org/entity/Q38266,Q38266,Northern Europe,Place (Authority File),http://vocab.getty.edu/tgn/4003757
https://catalog.digital-scriptorium.org/entity/Q1114,Q1114,Northern France,Place (Authority File),http://vocab.getty.edu/tgn/4004036
https://catalog.digital-scriptorium.org/entity/Q19886,Q19886,Northern Germany,Place (Authority File),http://vocab.getty.edu/tgn/4004315
https://catalog.digital-scriptorium.org/entity/Q7507,Q7507,Northern Italy,Place (Authority File),http://vocab.getty.edu/tgn/4005363
https://catalog.digital-scriptorium.org/entity/Q38267,Q38267,Northumbria,Place (Authority File),http://vocab.getty.edu/tgn/7012294
https://catalog.digital-scriptorium.org/entity/Q42084,Q42084,Northwest Italy,Place (Authority File),http://vocab.getty.edu/tgn/8725286
https://catalog.digital-scriptorium.org/entity/Q38268,Q38268,Northwestern Italy,Place (Authority File),http://vocab.getty.edu/tgn/4005364
https://catalog.digital-scriptorium.org/entity/Q38269,Q38269,Norwich,Place (Authority File),http://vocab.getty.edu/tgn/7012005
https://catalog.digital-scriptorium.org/entity/Q38270,Q38270,Nottinghamshire,Place (Authority File),http://vocab.getty.edu/tgn/7008167
https://catalog.digital-scriptorium.org/entity/Q66914,Q66914,Novalesa,Place (Authority File),http://vocab.getty.edu/tgn/7005723
https://catalog.digital-scriptorium.org/entity/Q3080,Q3080,Nuremberg,Place (Authority File),http://vocab.getty.edu/tgn/7004334
https://catalog.digital-scriptorium.org/entity/Q38271,Q38271,Obersachsen,Place (Authority File),http://vocab.getty.edu/tgn/7114973
https://catalog.digital-scriptorium.org/entity/Q1293,Q1293,Oberschwaben,Place (Authority File),http://vocab.getty.edu/tgn/7118137
https://catalog.digital-scriptorium.org/entity/Q76308,Q76308,Oderzo,Place (Authority File),http://vocab.getty.edu/tgn/7003301
https://catalog.digital-scriptorium.org/entity/Q76258,Q76258,Old Cairo,Place (Authority File),http://vocab.getty.edu/tgn/7024441
https://catalog.digital-scriptorium.org/entity/Q52686,Q52686,Omurtag,Place (Authority File),http://vocab.getty.edu/tgn/1026924
https://catalog.digital-scriptorium.org/entity/Q76290,Q76290,Onara,Place (Authority File),http://vocab.getty.edu/tgn/7055952
https://catalog.digital-scriptorium.org/entity/Q38272,Q38272,Oregon,Place (Authority File),http://vocab.getty.edu/tgn/7007708
https://catalog.digital-scriptorium.org/entity/Q68002,Q68002,Orissa,Place (Authority File),http://vocab.getty.edu/tgn/7016694
https://catalog.digital-scriptorium.org/entity/Q16422,Q16422,Orléans,Place (Authority File),http://vocab.getty.edu/tgn/7008337
https://catalog.digital-scriptorium.org/entity/Q76259,Q76259,Ostiglia,Place (Authority File),http://vocab.getty.edu/tgn/7005892
https://catalog.digital-scriptorium.org/entity/Q5006,Q5006,Ostra,Place (Authority File),http://vocab.getty.edu/tgn/7007555
https://catalog.digital-scriptorium.org/entity/Q38273,Q38273,Otranto,Place (Authority File),http://vocab.getty.edu/tgn/7004093
https://catalog.digital-scriptorium.org/entity/Q38274,Q38274,Ottoman Empire,Place (Authority File),http://vocab.getty.edu/tgn/7024412
https://catalog.digital-scriptorium.org/entity/Q38275,Q38275,Overijssel,Place (Authority File),http://vocab.getty.edu/tgn/7003626
https://catalog.digital-scriptorium.org/entity/Q3654,Q3654,Oxford,Place (Authority File),http://vocab.getty.edu/tgn/7011931
https://catalog.digital-scriptorium.org/entity/Q38276,Q38276,Paderborn,Place (Authority File),http://vocab.getty.edu/tgn/7005101
https://catalog.digital-scriptorium.org/entity/Q42085,Q42085,Padova,Place (Authority File),http://vocab.getty.edu/tgn/7002994
https://catalog.digital-scriptorium.org/entity/Q3091,Q3091,Padua,Place (Authority File),http://vocab.getty.edu/tgn/7003085
https://catalog.digital-scriptorium.org/entity/Q106568,Q106568,Pakistan,Place (Authority File),http://vocab.getty.edu/tgn/1000133
https://catalog.digital-scriptorium.org/entity/Q7792,Q7792,Palencia,Place (Authority File),http://vocab.getty.edu/tgn/7008231
https://catalog.digital-scriptorium.org/entity/Q27485,Q27485,Palermo,Place (Authority File),http://vocab.getty.edu/tgn/7003928
https://catalog.digital-scriptorium.org/entity/Q38277,Q38277,Palestine,Place (Authority File),http://vocab.getty.edu/tgn/7004540
https://catalog.digital-scriptorium.org/entity/Q38278,Q38278,Palma de Mallorca,Place (Authority File),http://vocab.getty.edu/tgn/7008232
https://catalog.digital-scriptorium.org/entity/Q42461,Q42461,Palomares del Campo,Place (Authority File),http://vocab.getty.edu/tgn/7302133
https://catalog.digital-scriptorium.org/entity/Q76296,Q76296,Palù,Place (Authority File),http://vocab.getty.edu/tgn/7053890
https://catalog.digital-scriptorium.org/entity/Q42459,Q42459,Pamplona,Place (Authority File),http://vocab.getty.edu/tgn/7008233
https://catalog.digital-scriptorium.org/entity/Q66921,Q66921,Panama,Place (Authority File),http://vocab.getty.edu/tgn/7005565
https://catalog.digital-scriptorium.org/entity/Q74809,Q74809,Panevėžys,Place (Authority File),http://vocab.getty.edu/tgn/1058187
https://catalog.digital-scriptorium.org/entity/Q136,Q136,Paris,Place (Authority File),http://vocab.getty.edu/tgn/7008038
https://catalog.digital-scriptorium.org/entity/Q4331,Q4331,Parma,Place (Authority File),http://vocab.getty.edu/tgn/7004942
https://catalog.digital-scriptorium.org/entity/Q5007,Q5007,Passau,Place (Authority File),http://vocab.getty.edu/tgn/7004407
https://catalog.digital-scriptorium.org/entity/Q11617,Q11617,Patan,Place (Authority File),http://vocab.getty.edu/tgn/1140181
https://catalog.digital-scriptorium.org/entity/Q4995,Q4995,Pavia,Place (Authority File),http://vocab.getty.edu/tgn/7006026
https://catalog.digital-scriptorium.org/entity/Q127,Q127,Persia,Place (Authority File),http://vocab.getty.edu/tgn/7024079
https://catalog.digital-scriptorium.org/entity/Q38279,Q38279,Peru,Place (Authority File),http://vocab.getty.edu/tgn/1000056
https://catalog.digital-scriptorium.org/entity/Q3083,Q3083,Perugia,Place (Authority File),http://vocab.getty.edu/tgn/7000526
https://catalog.digital-scriptorium.org/entity/Q16406,Q16406,Pesaro,Place (Authority File),http://vocab.getty.edu/tgn/7003991
https://catalog.digital-scriptorium.org/entity/Q76293,Q76293,Pescantina,Place (Authority File),http://vocab.getty.edu/tgn/1045932
https://catalog.digital-scriptorium.org/entity/Q76271,Q76271,Peschiera,Place (Authority File),http://vocab.getty.edu/tgn/7051885
https://catalog.digital-scriptorium.org/entity/Q38280,Q38280,Philippines,Place (Authority File),http://vocab.getty.edu/tgn/1000135
https://catalog.digital-scriptorium.org/entity/Q4999,Q4999,Piacenza,Place (Authority File),http://vocab.getty.edu/tgn/7004939
https://catalog.digital-scriptorium.org/entity/Q76305,Q76305,Pianzano,Place (Authority File),http://vocab.getty.edu/tgn/7051003
https://catalog.digital-scriptorium.org/entity/Q859,Q859,Picardy,Place (Authority File),http://vocab.getty.edu/tgn/7024273
https://catalog.digital-scriptorium.org/entity/Q1287,Q1287,Piedmont,Place (Authority File),http://vocab.getty.edu/tgn/7003120
https://catalog.digital-scriptorium.org/entity/Q5011,Q5011,Pieve di Cadore,Place (Authority File),http://vocab.getty.edu/tgn/7003332
https://catalog.digital-scriptorium.org/entity/Q4988,Q4988,Pinerolo,Place (Authority File),http://vocab.getty.edu/tgn/7005728
https://catalog.digital-scriptorium.org/entity/Q38281,Q38281,Piombino,Place (Authority File),http://vocab.getty.edu/tgn/7006194
https://catalog.digital-scriptorium.org/entity/Q76307,Q76307,Piove di Sacco,Place (Authority File),http://vocab.getty.edu/tgn/7003082
https://catalog.digital-scriptorium.org/entity/Q3656,Q3656,Piran,Place (Authority File),http://vocab.getty.edu/tgn/7012980
https://catalog.digital-scriptorium.org/entity/Q7207,Q7207,Pisa,Place (Authority File),http://vocab.getty.edu/tgn/7006082
https://catalog.digital-scriptorium.org/entity/Q38282,Q38282,Pistoia,Place (Authority File),http://vocab.getty.edu/tgn/7005060
https://catalog.digital-scriptorium.org/entity/Q74817,Q74817,Pitigliano,Place (Authority File),http://vocab.getty.edu/tgn/7006177
https://catalog.digital-scriptorium.org/entity/Q66907,Q66907,Plaimpied-Givaudins,Place (Authority File),http://vocab.getty.edu/tgn/7017150
https://catalog.digital-scriptorium.org/entity/Q52688,Q52688,Plovdiv,Place (Authority File),http://vocab.getty.edu/tgn/7010666
https://catalog.digital-scriptorium.org/entity/Q38283,Q38283,Plymouth,Place (Authority File),http://vocab.getty.edu/tgn/7011301
https://catalog.digital-scriptorium.org/entity/Q16412,Q16412,Poggibonsi,Place (Authority File),http://vocab.getty.edu/tgn/7006330
https://catalog.digital-scriptorium.org/entity/Q76311,Q76311,Poiana Maggiore,Place (Authority File),http://vocab.getty.edu/tgn/7055091
https://catalog.digital-scriptorium.org/entity/Q76285,Q76285,Poiano,Place (Authority File),http://vocab.getty.edu/tgn/7055089
https://catalog.digital-scriptorium.org/entity/Q42075,Q42075,Poissy,Place (Authority File),http://vocab.getty.edu/tgn/7008066
https://catalog.digital-scriptorium.org/entity/Q42091,Q42091,Poitiers,Place (Authority File),http://vocab.getty.edu/tgn/7017418
https://catalog.digital-scriptorium.org/entity/Q42077,Q42077,Poitou,Place (Authority File),http://vocab.getty.edu/tgn/7002891
https://catalog.digital-scriptorium.org/entity/Q19890,Q19890,Poland,Place (Authority File),http://vocab.getty.edu/tgn/7006366
https://catalog.digital-scriptorium.org/entity/Q76299,Q76299,Polesine,Place (Authority File),http://vocab.getty.edu/tgn/7055068
https://catalog.digital-scriptorium.org/entity/Q38284,Q38284,Pomerania,Place (Authority File),http://vocab.getty.edu/tgn/7013079
https://catalog.digital-scriptorium.org/entity/Q7505,Q7505,Pontigny,Place (Authority File),http://vocab.getty.edu/tgn/7008254
https://catalog.digital-scriptorium.org/entity/Q76270,Q76270,Ponton,Place (Authority File),http://vocab.getty.edu/tgn/7054244
